,Airline,Destination,Total_Stops,Price,journey_day,journey_month,Dep_Time_hour,Dep_Time_minute,Arrival_Time_hour,Arrival_Time_minute,Duration_hours,Duration_mins,,Airline
6798,10,2,1,6163,21,3,5,50,12,20,6,30,,Jet Airways
6799,10,4,1,6540,27,3,16,0,4,25,12,25,,Jet Airways
6800,1,3,1,4649,5,12,15,5,20,20,5,15,,SpiceJet
6801,10,4,1,10262,6,9,21,50,19,0,21,10,,Jet Airways
6802,5,2,0,5613,4,6,19,30,22,15,2,45,,Vistara
6803,3,2,0,6144,24,3,8,30,11,30,3,0,,IndiGo
6804,10,3,1,13067,5,12,17,0,22,5,29,5,,Jet Airways
6805,5,2,0,7608,3,3,21,10,0,5,2,55,,Vistara
6806,8,4,1,7198,6,9,10,0,1,30,15,30,,Multiple carriers
6807,10,3,1,13941,15,5,16,30,23,35,7,5,,Jet Airways
6808,10,4,2,10368,6,9,9,40,4,25,18,45,,Jet Airways
6809,1,0,0,3543,27,6,8,20,10,35,2,15,,SpiceJet
6810,3,3,0,4462,27,3,20,25,23,5,2,40,,IndiGo
6811,7,3,2,8005,24,3,5,50,13,40,7,50,,Air India
6812,10,3,1,7064,4,1,18,55,22,35,27,40,,Jet Airways
6813,10,3,1,12121,5,1,20,25,21,5,24,40,,Jet Airways
6814,7,4,2,8918,5,9,12,0,19,15,7,15,,Air India
6815,7,3,1,8891,5,12,9,25,21,50,12,25,,Air India
6816,7,3,1,10203,5,1,10,0,16,15,6,15,,Air India
6817,8,4,1,8073,15,5,13,0,21,0,8,0,,Multiple carriers
6818,3,4,1,11237,3,3,16,10,22,20,6,10,,IndiGo
6819,10,4,2,13376,6,12,6,45,4,25,21,40,,Jet Airways
6820,8,4,1,6513,6,9,7,10,22,30,15,20,,Multiple carriers
6821,10,3,1,13731,24,5,18,55,4,40,9,45,,Jet Airways
6822,10,3,1,7064,4,1,20,0,19,50,23,50,,Jet Airways
6823,10,2,1,16736,3,6,5,45,19,10,13,25,,Jet Airways
6824,10,3,1,8586,15,5,20,0,10,5,14,5,,Jet Airways
6825,8,4,1,11789,15,6,6,0,19,0,13,0,,Multiple carriers
6826,3,3,0,5224,24,5,11,30,14,5,2,35,,IndiGo
6827,3,4,0,6834,15,5,21,5,0,20,3,15,,IndiGo
6828,3,4,1,6316,15,6,16,0,1,30,9,30,,IndiGo
6829,10,4,2,11869,21,3,10,45,18,50,32,5,,Jet Airways
6830,2,3,0,4384,3,6,22,50,1,20,2,30,,Air Asia
6831,3,3,0,5644,21,4,14,25,16,55,2,30,,IndiGo
6832,7,4,2,19681,3,9,20,15,19,15,23,0,,Air India
6833,8,4,1,13377,6,6,10,0,1,30,15,30,,Multiple carriers
6834,8,4,2,10090,3,9,9,45,21,20,11,35,,Multiple carriers
6835,10,1,2,20845,3,6,17,50,16,50,23,0,,Jet Airways
6836,5,2,0,4878,24,6,17,0,19,35,2,35,,Vistara
6837,3,1,0,2227,6,1,21,20,22,50,1,30,,IndiGo
6838,3,4,1,6442,18,5,7,35,16,10,8,35,,IndiGo
6839,1,2,0,3257,27,5,21,10,0,5,2,55,,SpiceJet
6840,10,2,0,7229,15,6,6,0,8,45,2,45,,Jet Airways
6841,7,3,2,15164,5,1,20,30,13,45,17,15,,Air India
6842,3,2,0,10067,24,3,10,10,13,0,2,50,,IndiGo
6843,7,4,0,5674,15,3,14,10,17,10,3,0,,Air India
6844,10,2,1,20800,3,1,14,5,10,25,20,20,,Jet Airways
6845,3,4,1,7144,18,5,6,50,22,30,15,40,,IndiGo
6846,7,4,0,6094,27,5,5,10,8,0,2,50,,Air India
6847,10,1,0,4050,18,5,10,20,11,50,1,30,,Jet Airways
6848,1,0,0,3859,24,6,9,45,12,0,2,15,,SpiceJet
6849,10,4,2,11664,21,3,10,20,18,50,32,30,,Jet Airways
6850,8,4,2,7731,3,6,7,10,21,20,14,10,,Multiple carriers
6851,10,3,1,12692,6,12,9,35,19,10,9,35,,Jet Airways
6852,7,4,2,11307,18,5,13,15,9,25,20,10,,Air India
6853,10,3,1,8586,6,9,21,10,4,40,7,30,,Jet Airways
6854,3,2,1,5746,21,3,11,20,15,25,4,5,,IndiGo
6855,8,4,1,13378,21,3,8,0,19,15,11,15,,Multiple carriers
6856,7,2,0,7486,24,3,17,0,19,45,2,45,,Air India
6857,1,0,0,7298,3,6,9,30,12,5,2,35,,SpiceJet
6858,8,4,1,7005,6,12,11,40,21,0,9,20,,Multiple carriers
6859,3,3,0,4804,5,12,17,15,19,50,2,35,,IndiGo
6860,3,4,1,16162,3,9,4,45,12,55,8,10,,IndiGo
6861,3,2,0,3419,24,4,0,30,3,25,2,55,,IndiGo
6862,2,3,2,5192,5,1,15,10,23,30,8,20,,Air Asia
6863,2,3,0,4409,15,4,10,20,12,55,2,35,,Air Asia
6864,10,2,0,7229,18,4,8,20,11,20,3,0,,Jet Airways
6865,3,2,1,5397,15,3,16,55,21,50,4,55,,IndiGo
6866,10,4,1,6542,15,4,14,0,19,0,5,0,,Jet Airways
6867,4,4,1,5281,27,3,10,25,19,20,8,55,,GoAir
6868,8,4,1,8266,6,6,12,50,19,15,6,25,,Multiple carriers
6869,10,4,1,10262,6,12,14,0,19,0,5,0,,Jet Airways
6870,5,3,1,11105,24,3,20,20,20,25,24,5,,Vistara
6871,10,2,0,4544,4,3,8,20,11,20,3,0,,Jet Airways
6872,7,3,0,4960,3,6,14,15,16,45,2,30,,Air India
6873,10,2,1,16736,3,6,8,55,5,5,20,10,,Jet Airways
6874,8,4,1,13377,6,1,10,0,1,30,15,30,,Multiple carriers
6875,1,1,0,2227,18,5,13,15,14,45,1,30,,SpiceJet
6876,7,1,0,3100,15,3,6,20,7,40,1,20,,Air India
6877,7,1,0,3100,6,9,21,5,22,25,1,20,,Air India
6878,1,3,0,3873,18,5,6,55,9,30,2,35,,SpiceJet
6879,3,1,0,5232,3,3,20,5,21,35,1,30,,IndiGo
6880,10,2,0,3359,27,5,18,55,22,0,3,5,,Jet Airways
6881,3,2,0,6144,24,3,7,10,10,5,2,55,,IndiGo
6882,3,4,1,7725,3,6,7,35,12,0,4,25,,IndiGo
6883,7,2,0,4441,24,3,21,5,23,55,2,50,,Air India
6884,7,4,3,10703,27,6,5,15,19,15,38,0,,Air India
6885,10,3,1,8529,6,12,21,10,10,5,12,55,,Jet Airways
6886,8,4,1,14973,3,3,4,0,13,20,9,20,,Multiple carriers
6887,10,3,1,14571,24,5,8,25,19,50,11,25,,Jet Airways
6888,1,2,0,3257,6,3,21,10,0,5,2,55,,SpiceJet
6889,10,2,1,11087,18,3,16,55,23,0,6,5,,Jet Airways
6890,1,3,0,3873,4,1,6,55,9,30,2,35,,SpiceJet
6891,1,2,0,4423,15,4,9,30,12,20,2,50,,SpiceJet
6892,7,4,2,11753,6,3,10,55,7,40,20,45,,Air India
6893,10,3,1,14571,24,5,16,30,23,35,7,5,,Jet Airways
6894,8,4,1,8475,6,3,6,0,21,0,15,0,,Multiple carriers
6895,10,3,1,13941,5,1,20,0,10,5,14,5,,Jet Airways
6896,10,4,1,16079,21,5,19,45,19,0,23,15,,Jet Airways
6897,8,4,1,13399,3,6,4,0,18,50,14,50,,Multiple carriers
6898,7,4,2,9653,6,6,16,40,19,15,26,35,,Air India
6899,10,4,1,14714,6,6,10,0,19,0,9,0,,Jet Airways
6900,2,2,0,3383,18,6,11,10,13,55,2,45,,Air Asia
6901,10,2,1,22270,3,1,14,5,8,15,18,10,,Jet Airways
6902,5,0,0,5944,3,3,7,5,9,20,2,15,,Vistara
6903,10,3,1,9663,5,12,18,55,8,15,13,20,,Jet Airways
6904,8,4,1,7740,6,1,11,40,21,0,9,20,,Multiple carriers
6905,7,3,1,7211,4,1,20,30,23,15,26,45,,Air India
6906,10,2,0,7229,4,1,18,55,22,0,3,5,,Jet Airways
6907,3,3,0,4174,4,6,11,30,14,5,2,35,,IndiGo
6908,7,3,0,5170,15,3,14,15,16,45,2,30,,Air India
6909,8,4,1,15135,3,3,9,10,18,50,9,40,,Multiple carriers
6910,1,3,1,4649,4,9,15,5,20,20,5,15,,SpiceJet
6911,5,2,0,4668,5,1,7,0,9,40,2,40,,Vistara
6912,7,4,1,7480,6,12,20,40,9,25,12,45,,Air India
6913,7,2,0,6121,18,4,17,0,19,45,2,45,,Air India
6914,10,4,2,15129,27,5,23,5,19,0,19,55,,Jet Airways
6915,7,3,1,7452,5,6,9,50,21,5,11,15,,Air India
6916,10,3,1,10539,6,6,9,35,10,55,25,20,,Jet Airways
6917,3,2,0,7648,3,3,22,20,1,10,2,50,,IndiGo
6918,1,2,0,3925,24,3,9,35,12,30,2,55,,SpiceJet
6919,3,0,0,3597,15,6,13,15,15,35,2,20,,IndiGo
6920,10,3,1,8586,5,1,18,55,10,5,15,10,,Jet Airways
6921,7,4,2,13591,27,6,16,55,19,15,26,20,,Air India
6922,8,4,1,9646,6,1,7,5,16,10,9,5,,Multiple carriers
6923,5,2,0,4668,5,6,9,45,12,35,2,50,,Vistara
6924,7,3,1,10203,5,9,10,0,20,25,10,25,,Air India
6925,7,2,1,7932,24,3,6,55,13,20,6,25,,Air India
6926,7,3,1,7893,4,1,16,50,7,55,15,5,,Air India
6927,10,4,2,13029,5,9,5,30,19,0,13,30,,Jet Airways
6928,10,4,1,10262,6,12,9,0,12,35,27,35,,Jet Airways
6929,3,3,1,3574,6,12,19,20,23,45,4,25,,IndiGo
6930,2,4,1,8759,6,3,7,55,22,25,14,30,,Air Asia
6931,10,2,1,13502,3,3,8,0,7,40,23,40,,Jet Airways
6932,7,3,1,6528,18,5,14,35,14,35,24,0,,Air India
6933,10,4,1,6017,27,3,15,5,4,25,13,20,,Jet Airways
6934,5,2,0,5613,4,9,19,30,22,15,2,45,,Vistara
6935,10,1,0,8040,27,6,8,45,10,15,1,30,,Jet Airways
6936,3,2,0,5694,24,3,4,0,6,50,2,50,,IndiGo
6937,10,4,1,12898,21,5,17,30,19,0,25,30,,Jet Airways
6938,2,3,1,5192,6,12,7,35,19,25,11,50,,Air Asia
6939,10,4,1,14714,6,1,15,0,19,0,28,0,,Jet Airways
6940,10,2,1,13817,3,12,5,45,23,0,17,15,,Jet Airways
6941,10,4,1,14714,15,6,9,0,19,0,10,0,,Jet Airways
6942,3,0,0,3597,5,12,19,35,21,55,2,20,,IndiGo
6943,7,2,0,6121,5,9,13,20,16,10,2,50,,Air India
6944,7,3,2,11642,6,9,16,50,5,35,12,45,,Air India
6945,10,4,1,15764,3,6,16,0,4,25,12,25,,Jet Airways
6946,3,3,0,4804,6,1,4,40,7,15,2,35,,IndiGo
6947,7,4,2,13223,27,5,10,55,19,15,8,20,,Air India
6948,3,0,0,3858,24,6,11,35,14,0,2,25,,IndiGo
6949,8,4,1,6795,6,3,10,20,1,30,15,10,,Multiple carriers
6950,2,4,1,8327,3,9,16,45,22,15,5,30,,Air Asia
6951,7,4,1,8907,21,5,9,30,23,0,13,30,,Air India
6952,3,3,1,7095,6,9,15,10,20,30,5,20,,IndiGo
6953,7,4,1,6902,21,3,21,0,7,40,10,40,,Air India
6954,10,4,2,13029,21,5,19,30,12,35,17,5,,Jet Airways
6955,7,4,1,8372,5,9,10,0,19,15,9,15,,Air India
6956,10,3,1,10844,24,5,8,25,19,50,11,25,,Jet Airways
6957,2,3,0,4384,3,6,19,35,22,5,2,30,,Air Asia
6958,10,3,1,12121,15,5,9,35,22,5,12,30,,Jet Airways
6959,10,3,1,11467,21,5,9,35,14,25,28,50,,Jet Airways
6960,3,2,0,6860,3,3,20,0,22,55,2,55,,IndiGo
6961,7,4,1,11241,15,6,10,0,19,15,9,15,,Air India
6962,10,3,1,13759,24,3,19,45,20,40,24,55,,Jet Airways
6963,3,3,1,4226,5,1,19,35,23,15,3,40,,IndiGo
6964,3,4,1,9274,5,9,16,0,1,30,9,30,,IndiGo
6965,8,4,1,12192,27,6,8,0,19,0,11,0,,Multiple carriers
6966,3,3,0,4804,6,9,9,35,12,20,2,45,,IndiGo
6967,10,4,1,10262,27,6,11,30,12,35,25,5,,Jet Airways
6968,10,4,1,10262,15,6,13,0,12,35,23,35,,Jet Airways
6969,3,1,0,3175,6,9,16,55,18,25,1,30,,IndiGo
6970,10,4,1,12898,27,5,17,30,12,35,19,5,,Jet Airways
6971,10,4,0,9564,21,6,11,0,14,15,3,15,,Jet Airways
6972,10,4,2,12819,27,6,13,25,19,0,29,35,,Jet Airways
6973,7,3,2,15187,24,3,9,10,7,55,22,45,,Air India
6974,7,3,2,12802,24,5,9,25,13,45,28,20,,Air India
6975,3,3,0,4804,6,3,9,35,12,10,2,35,,IndiGo
6976,1,0,0,6300,3,9,17,45,20,5,2,20,,SpiceJet
6977,1,3,0,3873,27,5,17,10,19,40,2,30,,SpiceJet
6978,3,3,0,5224,6,1,17,15,19,50,2,35,,IndiGo
6979,7,2,0,5228,15,4,21,5,23,55,2,50,,Air India
6980,7,1,1,8065,3,12,9,15,9,15,24,0,,Air India
6981,7,2,0,4441,4,3,21,5,23,55,2,50,,Air India
6982,8,4,1,7354,6,3,10,35,19,15,8,40,,Multiple carriers
6983,7,4,0,6094,21,5,5,10,8,0,2,50,,Air India
6984,10,3,1,7064,4,1,20,0,12,0,16,0,,Jet Airways
6985,10,4,2,13292,6,9,9,35,4,25,18,50,,Jet Airways
6986,10,4,2,13376,6,12,14,35,12,35,22,0,,Jet Airways
6987,10,4,2,7791,21,3,10,45,18,50,32,5,,Jet Airways
6988,7,4,1,7480,6,12,12,30,9,25,20,55,,Air India
6989,3,3,1,5069,15,5,8,10,13,0,4,50,,IndiGo
6990,1,2,0,3257,18,6,9,30,12,20,2,50,,SpiceJet
6991,8,4,1,34273,5,9,12,50,1,30,12,40,,Multiple carriers
6992,10,4,2,16704,18,5,19,10,19,0,23,50,,Jet Airways
6993,7,3,2,11432,5,9,8,20,23,15,14,55,,Air India
6994,7,1,0,4307,3,12,21,5,22,25,1,20,,Air India
6995,10,4,2,13029,27,5,19,30,12,35,17,5,,Jet Airways
6996,7,1,0,3100,21,5,15,0,16,25,1,25,,Air India
6997,10,3,1,10031,24,3,19,45,22,35,26,50,,Jet Airways
6998,1,3,0,3841,6,6,6,55,9,30,2,35,,SpiceJet
6999,10,2,0,4030,15,5,19,50,22,50,3,0,,Jet Airways
7000,7,4,2,10441,15,6,22,0,19,15,21,15,,Air India
7001,7,3,3,14221,24,3,12,0,23,15,35,15,,Air India
7002,10,4,1,10262,6,3,11,30,19,0,7,30,,Jet Airways
7003,10,2,0,7229,15,4,11,10,14,5,2,55,,Jet Airways
7004,3,2,0,8033,24,3,13,0,15,50,2,50,,IndiGo
7005,3,4,1,6818,15,6,5,5,12,10,7,5,,IndiGo
7006,8,4,1,7485,21,5,8,45,21,0,12,15,,Multiple carriers
7007,1,2,0,3971,6,3,9,30,12,20,2,50,,SpiceJet
7008,1,0,0,3597,15,5,17,45,20,5,2,20,,SpiceJet
7009,10,1,0,5678,18,3,2,55,4,25,1,30,,Jet Airways
7010,7,3,1,8366,24,5,9,25,7,55,22,30,,Air India
7011,7,4,2,11753,6,6,10,55,19,15,8,20,,Air India
7012,1,3,0,3841,24,6,22,20,0,40,2,20,,SpiceJet
7013,5,3,1,9345,15,5,17,0,23,25,6,25,,Vistara
7014,7,3,2,15107,6,6,14,30,8,55,18,25,,Air India
7015,8,4,1,9646,6,6,7,5,22,30,15,25,,Multiple carriers
7016,10,4,1,10262,6,9,7,5,4,25,21,20,,Jet Airways
7017,10,4,2,8456,27,3,19,10,4,25,9,15,,Jet Airways
7018,1,3,0,3841,6,9,22,20,0,40,2,20,,SpiceJet
7019,8,4,1,12537,27,3,7,5,13,20,6,15,,Multiple carriers
7020,3,3,0,4804,6,6,9,35,12,10,2,35,,IndiGo
7021,8,4,1,7005,6,6,10,20,21,0,10,40,,Multiple carriers
7022,8,4,1,13587,15,6,7,5,21,0,13,55,,Multiple carriers
7023,10,1,0,4050,5,12,7,5,8,30,1,25,,Jet Airways
7024,3,3,0,4148,21,3,9,35,12,20,2,45,,IndiGo
7025,3,0,0,3850,5,1,5,15,7,40,2,25,,IndiGo
7026,3,2,0,4591,27,4,1,30,4,15,2,45,,IndiGo
7027,10,2,0,8016,18,6,17,45,20,45,3,0,,Jet Airways
7028,3,3,0,4804,18,5,15,15,17,45,2,30,,IndiGo
7029,10,3,1,13941,18,5,5,45,8,15,26,30,,Jet Airways
7030,3,4,1,7006,21,5,6,40,21,0,14,20,,IndiGo
7031,7,3,3,14015,5,12,9,50,23,15,13,25,,Air India
7032,10,2,1,11087,3,12,22,55,7,40,8,45,,Jet Airways
7033,3,4,1,5647,3,9,6,40,12,0,5,20,,IndiGo
7034,3,4,1,8745,21,5,23,30,4,35,5,5,,IndiGo
7035,10,2,0,8016,6,1,6,0,8,45,2,45,,Jet Airways
7036,10,4,0,7202,6,9,11,0,14,15,3,15,,Jet Airways
7037,10,4,1,5963,21,3,16,0,18,50,26,50,,Jet Airways
7038,8,4,1,9646,6,6,9,45,22,30,12,45,,Multiple carriers
7039,7,1,0,3100,21,6,13,55,15,25,1,30,,Air India
7040,3,3,0,4148,3,9,15,20,17,55,2,35,,IndiGo
7041,3,2,0,4823,5,1,18,25,21,20,2,55,,IndiGo
7042,1,3,0,3841,4,6,17,10,19,40,2,30,,SpiceJet
7043,10,4,2,13014,6,3,9,40,19,0,9,20,,Jet Airways
7044,10,4,1,10262,6,9,2,15,4,25,26,10,,Jet Airways
7045,7,1,0,2575,27,3,21,5,22,25,1,20,,Air India
7046,10,2,1,19225,3,6,8,0,15,15,7,15,,Jet Airways
7047,3,3,0,4174,4,6,20,20,22,55,2,35,,IndiGo
7048,4,4,1,7870,6,6,14,25,19,35,5,10,,GoAir
7049,7,4,1,7934,21,3,13,0,19,15,6,15,,Air India
7050,10,4,2,11360,21,3,10,45,18,50,8,5,,Jet Airways
7051,3,4,1,6442,27,6,6,50,16,10,9,20,,IndiGo
7052,10,4,1,10262,6,3,20,55,4,25,7,30,,Jet Airways
7053,8,4,1,6732,27,3,11,30,19,15,7,45,,Multiple carriers
7054,5,2,0,4668,6,9,9,45,12,35,2,50,,Vistara
7055,3,4,1,6258,21,4,2,0,7,45,5,45,,IndiGo
7056,8,4,1,16108,15,6,7,5,19,15,12,10,,Multiple carriers
7057,3,4,1,14871,3,6,6,40,13,20,6,40,,IndiGo
7058,2,2,0,4483,4,9,23,55,2,45,2,50,,Air Asia
7059,10,3,1,8066,5,12,20,25,23,35,27,10,,Jet Airways
7060,1,3,1,9946,6,9,11,15,18,30,7,15,,SpiceJet
7061,3,4,1,6027,21,5,15,10,20,50,5,40,,IndiGo
7062,10,4,1,10262,6,9,22,50,12,35,13,45,,Jet Airways
7063,10,3,1,10844,6,9,21,10,18,15,21,5,,Jet Airways
7064,10,3,1,8586,15,5,16,30,23,35,7,5,,Jet Airways
7065,3,4,0,6015,27,5,14,25,17,40,3,15,,IndiGo
7066,3,2,0,4990,18,4,13,0,15,50,2,50,,IndiGo
7067,10,3,1,10844,5,12,21,10,16,20,19,10,,Jet Airways
7068,8,4,1,13377,6,6,11,30,1,30,14,0,,Multiple carriers
7069,7,4,2,12257,6,9,18,45,19,15,24,30,,Air India
7070,3,3,0,4804,27,5,17,15,19,50,2,35,,IndiGo
7071,5,2,1,10008,3,9,6,40,21,55,15,15,,Vistara
7072,3,0,0,3597,5,1,19,35,21,55,2,20,,IndiGo
7073,3,2,0,3419,5,6,22,10,1,0,2,50,,IndiGo
7074,10,4,1,16289,27,5,7,5,19,0,11,55,,Jet Airways
7075,10,3,1,10844,18,5,16,30,12,0,19,30,,Jet Airways
7076,8,4,1,9526,6,1,10,20,19,15,8,55,,Multiple carriers
7077,10,3,1,8849,4,1,21,10,9,20,12,10,,Jet Airways
7078,7,2,0,6121,5,6,6,10,8,55,2,45,,Air India
7079,10,4,2,12347,21,3,18,25,18,50,24,25,,Jet Airways
7080,5,2,0,5613,18,4,21,0,23,50,2,50,,Vistara
7081,10,4,1,18253,3,3,23,5,18,50,19,45,,Jet Airways
7082,8,4,1,14848,21,5,10,0,19,15,9,15,,Multiple carriers
7083,10,1,0,4995,15,5,10,20,11,50,1,30,,Jet Airways
7084,3,2,0,4591,6,6,23,30,2,20,2,50,,IndiGo
7085,3,3,0,4462,18,3,20,25,23,5,2,40,,IndiGo
7086,10,4,1,12898,21,5,22,50,19,0,20,10,,Jet Airways
7087,10,4,1,12032,27,3,9,0,18,50,9,50,,Jet Airways
7088,10,4,2,13029,5,9,9,40,4,25,18,45,,Jet Airways
7089,1,0,0,3543,6,3,17,45,20,5,2,20,,SpiceJet
7090,7,2,0,8851,3,3,6,10,8,55,2,45,,Air India
7091,10,4,1,14714,6,6,22,50,4,25,5,35,,Jet Airways
7092,1,3,0,3841,24,4,6,55,9,30,2,35,,SpiceJet
7093,8,4,1,7531,21,3,11,40,19,15,7,35,,Multiple carriers
7094,8,4,1,7845,27,3,6,0,13,20,7,20,,Multiple carriers
7095,10,3,1,9663,5,9,6,30,12,0,5,30,,Jet Airways
7096,10,1,0,5678,5,6,2,55,4,20,1,25,,Jet Airways
7097,3,2,0,5780,18,5,1,30,4,15,2,45,,IndiGo
7098,1,3,0,3841,4,9,9,0,11,25,2,25,,SpiceJet
7099,7,4,1,7174,24,6,17,40,23,0,5,20,,Air India
7100,7,3,2,13616,18,5,9,25,17,20,31,55,,Air India
7101,8,4,2,18275,27,5,17,50,1,30,7,40,,Multiple carriers
7102,7,3,2,14482,15,5,9,25,13,45,28,20,,Air India
7103,7,3,2,7662,5,6,5,50,13,15,7,25,,Air India
7104,7,4,2,11281,15,5,22,0,19,15,21,15,,Air India
7105,7,3,1,6117,21,5,19,0,11,5,16,5,,Air India
7106,1,2,0,4423,4,6,5,55,8,35,2,40,,SpiceJet
7107,7,3,2,9416,6,6,12,0,21,50,9,50,,Air India
7108,7,2,0,6961,21,6,10,0,12,45,2,45,,Air India
7109,10,4,2,13376,6,1,6,45,4,25,21,40,,Jet Airways
7110,4,2,0,4239,24,3,7,45,10,40,2,55,,GoAir
7111,8,4,1,13727,15,5,10,0,21,0,11,0,,Multiple carriers
7112,10,3,1,13067,18,5,17,0,14,25,21,25,,Jet Airways
7113,7,2,0,6961,21,6,13,20,16,10,2,50,,Air India
7114,10,3,1,7064,4,1,18,55,23,35,28,40,,Jet Airways
7115,3,4,1,8784,21,3,6,40,21,0,14,20,,IndiGo
7116,10,3,1,13941,5,1,8,25,4,40,20,15,,Jet Airways
7117,8,4,1,15058,24,6,7,5,19,15,12,10,,Multiple carriers
7118,2,4,1,6451,27,6,20,45,7,10,10,25,,Air Asia
7119,10,4,2,13014,6,6,5,30,19,0,13,30,,Jet Airways
7120,4,4,1,22794,3,3,14,10,19,20,5,10,,GoAir
7121,4,4,1,6922,27,4,10,35,19,35,9,0,,GoAir
7122,10,2,0,7229,4,12,11,10,14,5,2,55,,Jet Airways
7123,8,4,1,13587,6,12,10,0,21,0,11,0,,Multiple carriers
7124,7,4,2,11228,21,3,12,55,19,15,30,20,,Air India
7125,2,2,0,4282,5,1,4,55,7,45,2,50,,Air Asia
7126,10,2,1,12284,18,3,5,45,10,25,4,40,,Jet Airways
7127,10,4,1,10262,6,9,9,0,12,35,27,35,,Jet Airways
7128,5,4,0,6741,21,5,6,0,9,10,3,10,,Vistara
7129,3,2,0,3943,15,6,10,30,13,20,2,50,,IndiGo
7130,7,3,1,7662,5,12,16,45,21,5,28,20,,Air India
7131,10,3,1,8586,5,12,8,25,8,15,23,50,,Jet Airways
7132,7,4,1,5117,27,3,20,40,9,25,12,45,,Air India
7133,10,4,2,13376,24,6,14,35,12,35,22,0,,Jet Airways
7134,3,4,1,5298,15,5,6,50,12,10,5,20,,IndiGo
7135,4,2,0,4632,4,9,7,45,10,40,2,55,,GoAir
7136,10,4,2,13014,6,1,19,30,4,25,8,55,,Jet Airways
7137,3,2,0,12649,3,1,21,20,0,15,2,55,,IndiGo
7138,3,3,1,6303,24,3,8,15,13,0,4,45,,IndiGo
7139,8,4,2,11560,3,9,13,15,21,20,8,5,,Multiple carriers
7140,3,2,0,4823,21,5,8,30,11,20,2,50,,IndiGo
7141,4,4,1,7031,21,4,10,35,19,35,9,0,,GoAir
7142,1,2,0,4423,15,5,9,30,12,20,2,50,,SpiceJet
7143,7,4,2,10975,6,12,9,45,9,25,23,40,,Air India
7144,1,3,0,3873,4,9,22,20,0,40,2,20,,SpiceJet
7145,2,3,0,4107,24,4,19,55,22,25,2,30,,Air Asia
7146,10,2,1,11087,18,3,16,55,10,25,17,30,,Jet Airways
7147,8,4,1,10529,15,5,7,30,19,0,11,30,,Multiple carriers
7148,5,2,0,6138,15,3,7,0,9,40,2,40,,Vistara
7149,10,2,1,13817,3,12,22,55,15,15,16,20,,Jet Airways
7150,8,4,1,6093,27,6,7,10,22,30,15,20,,Multiple carriers
7151,10,1,0,5678,24,3,7,10,8,35,1,25,,Jet Airways
7152,7,3,1,7893,4,1,17,30,8,55,15,25,,Air India
7153,7,2,0,6121,5,1,13,20,16,10,2,50,,Air India
7154,10,2,0,4544,4,9,17,45,20,45,3,0,,Jet Airways
7155,10,4,1,14714,6,3,2,15,19,0,16,45,,Jet Airways
7156,10,3,1,14388,18,5,14,5,8,15,18,10,,Jet Airways
7157,8,4,1,16108,6,1,8,0,19,15,11,15,,Multiple carriers
7158,8,4,1,12402,6,3,7,0,19,0,12,0,,Multiple carriers
7159,10,3,1,12384,5,1,9,35,21,5,11,30,,Jet Airways
7160,7,4,0,6094,24,4,14,10,17,10,3,0,,Air India
7161,3,3,1,5276,6,9,19,35,23,15,3,40,,IndiGo
7162,3,3,0,4804,24,6,4,40,7,15,2,35,,IndiGo
7163,7,4,2,11281,5,1,22,0,19,15,21,15,,Air India
7164,10,4,1,6068,27,3,8,0,18,50,10,50,,Jet Airways
7165,10,2,0,7229,5,12,7,10,10,10,3,0,,Jet Airways
7166,3,4,1,6628,6,12,9,15,1,30,16,15,,IndiGo
7167,10,2,1,13502,3,6,14,5,7,40,17,35,,Jet Airways
7168,8,4,1,14086,3,9,16,0,1,35,9,35,,Multiple carriers
7169,4,4,1,4959,6,12,10,35,19,35,9,0,,GoAir
7170,10,4,1,16376,27,5,2,15,12,35,10,20,,Jet Airways
7171,3,3,0,4804,15,6,22,15,0,50,2,35,,IndiGo
7172,10,2,1,13817,3,12,22,55,16,10,17,15,,Jet Airways
7173,10,2,0,7229,5,1,15,15,18,10,2,55,,Jet Airways
7174,1,0,0,3859,6,3,9,45,12,0,2,15,,SpiceJet
7175,7,3,2,13899,21,5,10,0,5,25,19,25,,Air India
7176,3,4,1,6628,24,6,9,15,1,30,16,15,,IndiGo
7177,3,4,1,10123,15,5,23,30,4,35,5,5,,IndiGo
7178,1,3,0,3873,4,3,6,55,9,30,2,35,,SpiceJet
7179,10,3,1,13339,24,3,6,30,23,25,16,55,,Jet Airways
7180,10,4,1,14714,6,6,19,45,4,25,8,40,,Jet Airways
7181,10,3,1,12692,6,12,20,25,18,0,21,35,,Jet Airways
7182,4,4,1,5281,15,6,7,0,12,55,5,55,,GoAir
7183,10,4,2,10368,24,6,5,30,19,0,13,30,,Jet Airways
7184,8,4,1,13377,27,5,16,0,1,30,9,30,,Multiple carriers
7185,10,4,2,15129,27,5,23,5,19,0,19,55,,Jet Airways
7186,7,2,0,6961,6,6,10,0,12,45,2,45,,Air India
7187,10,3,1,10844,24,5,20,0,19,50,23,50,,Jet Airways
7188,10,3,1,13759,24,3,19,45,16,20,20,35,,Jet Airways
7189,7,1,2,12119,3,12,6,0,19,25,37,25,,Air India
7190,2,3,0,3807,15,6,22,50,1,20,2,30,,Air Asia
7191,3,2,0,3943,18,5,22,10,1,0,2,50,,IndiGo
7192,10,3,1,13941,5,1,16,30,8,15,15,45,,Jet Airways
